Date_Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-05-25 23:00:00,2.4,1321.0,275.0,24.9,1426.0,173.0,720.0,138.0,1859.0,1395.0,29.7,12.2,0.5007
2004-05-26 00:00:00,2.4,1321.0,275.0,24.9,1426.0,173.0,720.0,138.0,1859.0,1395.0,29.7,12.2,0.5007
2004-05-26 01:00:00,2.4,1321.0,275.0,24.9,1426.0,173.0,720.0,138.0,1859.0,1395.0,29.7,12.2,0.5007
2004-05-26 02:00:00,2.4,1321.0,275.0,24.9,1426.0,173.0,720.0,138.0,1859.0,1395.0,29.7,12.2,0.5007
2004-05-26 03:00:00,2.4,1321.0,275.0,24.9,1426.0,173.0,720.0,138.0,1859.0,1395.0,29.7,12.2,0.5007
2004-05-26 04:00:00,2.4,1321.0,275.0,24.9,1426.0,173.0,720.0,138.0,1859.0,1395.0,29.7,12.2,0.5007
2004-05-26 05:00:00,2.4,1321.0,275.0,24.9,1426.0,173.0,720.0,138.0,1859.0,1395.0,29.7,12.2,0.5007
2004-05-26 06:00:00,2.4,1321.0,275.0,24.9,1426.0,173.0,720.0,138.0,1859.0,1395.0,29.7,12.2,0.5007
2004-05-26 07:00:00,2.4,1321.0,275.0,24.9,1426.0,173.0,720.0,138.0,1859.0,1395.0,29.7,12.2,0.5007
2004-05-26 08:00:00,2.4,1321.0,275.0,24.9,1426.0,173.0,720.0,138.0,1859.0,1395.0,29.7,12.2,0.5007
2004-05-26 09:00:00,4.0,1303.0,275.0,40.2,1776.0,173.0,946.0,138.0,1467.0,1608.0,20.4,35.7,0.844
2004-05-26 10:00:00,2.2,1137.0,275.0,14.9,1146.0,188.0,1144.0,136.0,1392.0,1327.0,26.1,23.8,0.7938
2004-05-26 11:00:00,1.8,1139.0,275.0,13.8,1109.0,159.0,1118.0,135.0,1436.0,1292.0,28.8,21.1,0.8193
2004-05-26 12:00:00,1.6,1099.0,275.0,12.3,1059.0,146.0,1156.0,115.0,1416.0,1114.0,29.6,19.4,0.7897
2004-05-26 13:00:00,1.8,1088.0,275.0,14.0,1116.0,127.0,1128.0,112.0,1449.0,1060.0,31.6,16.4,0.7489
2004-05-26 14:00:00,1.6,1027.0,275.0,11.8,1041.0,128.0,1237.0,112.0,1345.0,915.0,32.3,13.3,0.6303
2004-05-26 15:00:00,1.6,1014.0,275.0,12.0,1049.0,120.0,1200.0,109.0,1366.0,893.0,31.8,13.5,0.6249
2004-05-26 16:00:00,1.3,969.0,275.0,9.7,968.0,115.0,1276.0,112.0,1325.0,768.0,31.8,13.8,0.6394
2004-05-26 17:00:00,1.3,1120.0,275.0,18.0,1238.0,115.0,1023.0,112.0,1591.0,1126.0,31.0,15.9,0.7039
2004-05-26 18:00:00,1.3,1131.0,275.0,22.6,1368.0,115.0,933.0,112.0,1707.0,1284.0,28.6,18.7,0.7216
2004-05-26 19:00:00,1.3,1130.0,275.0,22.7,1368.0,115.0,933.0,112.0,1709.0,1269.0,26.7,19.5,0.6754
2004-05-26 20:00:00,1.3,1123.0,275.0,20.3,1304.0,115.0,939.0,112.0,1720.0,1290.0,25.0,24.4,0.7616
2004-05-26 21:00:00,1.3,1069.0,275.0,13.1,1086.0,115.0,1064.0,112.0,1536.0,1119.0,22.8,28.4,0.7804
2004-05-26 22:00:00,1.3,1021.0,275.0,10.9,1010.0,115.0,1116.0,112.0,1480.0,1027.0,21.7,29.2,0.7458
2004-05-26 23:00:00,1.3,1101.0,275.0,13.3,1093.0,115.0,1012.0,112.0,1564.0,1155.0,21.1,30.9,0.7617
2004-05-27 00:00:00,1.3,1026.0,275.0,9.5,960.0,115.0,1072.0,112.0,1471.0,1078.0,19.9,36.3,0.8349
2004-05-27 01:00:00,1.3,949.0,275.0,6.6,841.0,115.0,1155.0,112.0,1393.0,954.0,18.6,39.3,0.8355
2004-05-27 02:00:00,1.3,846.0,275.0,3.6,687.0,115.0,1295.0,112.0,1288.0,726.0,18.6,38.8,0.8228
2004-05-27 03:00:00,1.3,811.0,275.0,2.3,606.0,115.0,1417.0,112.0,1248.0,656.0,19.0,38.9,0.8468
2004-05-27 04:00:00,1.3,803.0,275.0,2.0,586.0,115.0,1442.0,112.0,1232.0,573.0,18.0,40.9,0.8394
2004-05-27 05:00:00,1.3,882.0,275.0,4.1,715.0,115.0,1246.0,112.0,1367.0,780.0,15.5,48.6,0.8505
2004-05-27 06:00:00,1.3,963.0,275.0,6.5,836.0,115.0,1085.0,112.0,1429.0,920.0,16.0,47.9,0.8659
2004-05-27 07:00:00,1.3,1413.0,275.0,24.8,1424.0,115.0,739.0,112.0,2102.0,1544.0,17.0,46.0,0.883
2004-05-27 08:00:00,1.3,1485.0,275.0,34.4,1650.0,115.0,632.0,112.0,2337.0,1789.0,19.0,41.6,0.9039
2004-05-27 09:00:00,1.3,1354.0,275.0,24.5,1418.0,115.0,749.0,112.0,2043.0,1629.0,21.8,35.0,0.9002
2004-05-27 10:00:00,1.3,1074.0,275.0,9.0,939.0,115.0,1071.0,112.0,1513.0,997.0,25.6,28.0,0.9088
2004-05-27 11:00:00,1.3,1022.0,275.0,8.4,914.0,115.0,1132.0,112.0,1446.0,847.0,26.4,23.1,0.7853
2004-05-27 12:00:00,1.3,1100.0,275.0,11.5,1034.0,115.0,995.0,112.0,1586.0,958.0,27.1,24.2,0.856
2004-05-27 13:00:00,1.3,1073.0,275.0,12.1,1052.0,115.0,1009.0,112.0,1574.0,854.0,27.5,20.9,0.7565
2004-05-27 14:00:00,1.3,1049.0,275.0,10.1,983.0,115.0,1071.0,112.0,1515.0,782.0,29.5,19.7,0.8015
2004-05-27 15:00:00,1.3,1086.0,275.0,11.9,1048.0,115.0,1016.0,112.0,1580.0,888.0,30.6,18.6,0.8014
2004-05-27 16:00:00,1.3,1059.0,275.0,11.3,1027.0,115.0,1066.0,112.0,1521.0,764.0,31.3,15.8,0.7106
2004-05-27 17:00:00,1.3,1244.0,275.0,20.2,1301.0,115.0,842.0,112.0,1801.0,1170.0,29.4,21.0,0.8452
2004-05-27 18:00:00,1.3,1320.0,275.0,24.8,1423.0,115.0,767.0,112.0,1986.0,1385.0,27.0,23.5,0.8256
2004-05-27 19:00:00,1.3,1236.0,275.0,20.3,1304.0,115.0,822.0,112.0,1868.0,1237.0,25.8,26.7,0.8758
2004-05-27 20:00:00,1.3,1136.0,275.0,16.2,1187.0,115.0,904.0,112.0,1735.0,1127.0,23.7,28.4,0.8225
2004-05-27 21:00:00,1.3,1110.0,275.0,13.3,1093.0,115.0,961.0,112.0,1661.0,1091.0,21.3,33.0,0.8284
2004-05-27 22:00:00,1.3,1026.0,275.0,10.3,990.0,115.0,1032.0,112.0,1553.0,972.0,20.5,35.3,0.8435
2004-05-27 23:00:00,1.3,1038.0,275.0,9.6,961.0,115.0,1026.0,112.0,1530.0,949.0,19.4,38.1,0.8511
2004-05-28 00:00:00,1.3,975.0,275.0,7.8,892.0,115.0,1015.0,112.0,1480.0,890.0,19.4,40.7,0.9045
2004-05-28 01:00:00,1.3,908.0,275.0,6.1,814.0,115.0,1089.0,112.0,1403.0,763.0,17.8,44.9,0.903
2004-05-28 02:00:00,1.3,896.0,275.0,6.2,820.0,115.0,1074.0,112.0,1439.0,833.0,16.6,49.7,0.9295
2004-05-28 03:00:00,1.3,810.0,275.0,3.8,697.0,115.0,1221.0,112.0,1321.0,675.0,16.5,48.6,0.9028
2004-05-28 04:00:00,1.3,789.0,275.0,2.8,638.0,115.0,1305.0,112.0,1309.0,672.0,15.2,53.6,0.919
2004-05-28 05:00:00,1.3,814.0,275.0,3.4,678.0,115.0,1276.0,112.0,1339.0,626.0,15.5,51.7,0.9019
2004-05-28 06:00:00,1.3,958.0,275.0,8.2,907.0,115.0,992.0,112.0,1536.0,882.0,14.9,54.8,0.9247
2004-05-28 07:00:00,1.3,1213.0,275.0,19.2,1274.0,115.0,762.0,112.0,1914.0,1264.0,16.3,51.3,0.9416
2004-05-28 08:00:00,1.3,1221.0,275.0,22.6,1367.0,115.0,722.0,112.0,2008.0,1330.0,18.4,45.7,0.9559
2004-05-28 09:00:00,1.3,1245.0,275.0,19.4,1281.0,115.0,774.0,112.0,1952.0,1324.0,20.8,43.6,1.0614
2004-05-28 10:00:00,1.3,1050.0,275.0,9.6,963.0,115.0,998.0,112.0,1609.0,901.0,24.3,35.1,1.0477
2004-05-28 11:00:00,1.3,1048.0,275.0,9.8,969.0,115.0,1012.0,112.0,1600.0,852.0,26.4,29.3,0.9889
2004-05-28 12:00:00,1.3,1141.0,275.0,14.4,1128.0,115.0,902.0,112.0,1738.0,1009.0,28.3,25.0,0.9495
2004-05-28 13:00:00,1.3,1052.0,275.0,12.1,1053.0,115.0,949.0,112.0,1641.0,831.0,28.9,23.7,0.9285
2004-05-28 14:00:00,1.3,1152.0,275.0,13.5,1099.0,115.0,908.0,112.0,1706.0,954.0,28.5,25.8,0.9931
2004-05-28 15:00:00,1.7,1026.0,275.0,12.3,1061.0,133.0,982.0,115.0,1564.0,814.0,29.6,18.9,0.7692
2004-05-28 16:00:00,1.7,1039.0,275.0,12.2,1055.0,131.0,966.0,117.0,1590.0,845.0,28.0,23.2,0.8613
2004-05-28 17:00:00,2.1,1148.0,275.0,12.5,1067.0,133.0,887.0,105.0,1790.0,956.0,23.6,41.0,1.1786
2004-05-28 18:00:00,2.2,1176.0,275.0,13.9,1114.0,141.0,843.0,114.0,1805.0,1102.0,21.5,48.1,1.2148
2004-05-28 19:00:00,1.8,1100.0,275.0,11.4,1028.0,112.0,900.0,103.0,1710.0,994.0,22.1,44.1,1.1573
2004-05-28 20:00:00,1.8,1081.0,275.0,10.4,992.0,147.0,959.0,119.0,1680.0,935.0,20.2,47.2,1.1043
2004-05-28 21:00:00,0.9,976.0,275.0,7.0,858.0,104.0,1070.0,102.0,1547.0,839.0,20.0,47.6,1.103
2004-05-28 22:00:00,1.0,979.0,275.0,7.0,857.0,97.0,1082.0,96.0,1546.0,797.0,19.8,46.8,1.0697
2004-05-28 23:00:00,2.0,1092.0,275.0,11.3,1024.0,128.0,937.0,109.0,1706.0,968.0,19.6,47.0,1.0606
2004-05-29 00:00:00,1.8,1044.0,275.0,9.2,946.0,138.0,1009.0,119.0,1594.0,886.0,19.3,46.3,1.0279
2004-05-29 01:00:00,1.1,940.0,275.0,6.8,849.0,93.0,1091.0,103.0,1509.0,764.0,18.5,48.7,1.0286
2004-05-29 02:00:00,0.6,892.0,275.0,5.1,767.0,71.0,1180.0,84.0,1466.0,657.0,18.0,51.4,1.0504
2004-05-29 03:00:00,0.3,838.0,275.0,3.4,675.0,71.0,1302.0,84.0,1390.0,540.0,17.9,50.8,1.0355
2004-05-29 04:00:00,0.3,853.0,275.0,4.3,727.0,44.0,1179.0,59.0,1417.0,621.0,17.7,51.9,1.0379
2004-05-29 05:00:00,0.3,738.0,275.0,1.5,545.0,18.0,1562.0,29.0,1266.0,450.0,17.7,49.7,0.997
2004-05-29 06:00:00,0.1,762.0,275.0,2.0,581.0,41.0,1588.0,45.0,1277.0,434.0,17.9,46.1,0.9383
2004-05-29 07:00:00,0.5,841.0,275.0,4.0,713.0,84.0,1293.0,80.0,1356.0,559.0,18.4,43.9,0.9192
2004-05-29 08:00:00,0.6,843.0,275.0,4.0,712.0,77.0,1303.0,77.0,1343.0,548.0,18.9,42.1,0.9081
2004-05-29 09:00:00,0.5,841.0,275.0,4.0,713.0,73.0,1326.0,68.0,1330.0,525.0,19.2,39.7,0.8728
2004-05-29 10:00:00,0.7,862.0,275.0,4.2,721.0,72.0,1329.0,66.0,1335.0,522.0,20.8,36.6,0.8878
2004-05-29 11:00:00,0.7,869.0,275.0,4.5,740.0,77.0,1296.0,70.0,1366.0,535.0,21.3,35.8,0.8975
2004-05-29 12:00:00,0.9,894.0,275.0,6.0,810.0,82.0,1204.0,74.0,1421.0,585.0,21.8,34.9,0.9004
2004-05-29 13:00:00,0.7,844.0,275.0,4.8,755.0,67.0,1284.0,64.0,1350.0,521.0,22.8,31.4,0.8615
2004-05-29 14:00:00,0.4,823.0,275.0,3.8,699.0,59.0,1382.0,60.0,1311.0,493.0,22.9,31.3,0.862
2004-05-29 15:00:00,0.5,843.0,275.0,4.2,719.0,61.0,1353.0,63.0,1330.0,501.0,22.9,30.7,0.8461
2004-05-29 16:00:00,0.6,865.0,275.0,5.1,767.0,76.0,1279.0,75.0,1369.0,559.0,23.8,29.2,0.8499
2004-05-29 17:00:00,0.6,873.0,275.0,5.6,792.0,73.0,1247.0,79.0,1397.0,589.0,23.2,30.2,0.8442
2004-05-29 18:00:00,0.8,899.0,275.0,5.8,803.0,87.0,1221.0,83.0,1426.0,596.0,22.4,31.3,0.8365
2004-05-29 19:00:00,1.0,921.0,275.0,7.0,856.0,98.0,1163.0,93.0,1437.0,681.0,21.7,32.2,0.825
2004-05-29 20:00:00,1.2,937.0,275.0,7.9,893.0,123.0,1106.0,112.0,1463.0,783.0,20.8,33.2,0.8061
2004-05-29 21:00:00,1.0,901.0,275.0,6.5,834.0,102.0,1177.0,103.0,1408.0,738.0,20.1,35.0,0.8149
2004-05-29 22:00:00,1.3,955.0,275.0,8.5,918.0,102.0,1056.0,93.0,1511.0,762.0,19.5,36.9,0.8258
2004-05-29 23:00:00,2.7,1065.0,275.0,13.7,1106.0,142.0,897.0,112.0,1707.0,929.0,19.0,38.2,0.8327
2004-05-30 00:00:00,2.7,1035.0,275.0,13.8,1110.0,148.0,907.0,125.0,1652.0,1044.0,18.5,39.4,0.832
2004-05-30 01:00:00,1.6,956.0,275.0,9.1,945.0,107.0,1030.0,107.0,1509.0,892.0,17.8,41.7,0.844
2004-05-30 02:00:00,0.6,869.0,275.0,6.5,835.0,61.0,1078.0,76.0,1437.0,807.0,19.2,42.0,0.9248
2004-05-30 03:00:00,0.3,831.0,275.0,6.2,822.0,61.0,1085.0,76.0,1418.0,710.0,17.8,44.8,0.9048
2004-05-30 04:00:00,0.3,815.0,275.0,5.2,774.0,43.0,1113.0,55.0,1374.0,712.0,17.0,47.7,0.9185
2004-05-30 05:00:00,0.1,781.0,275.0,3.1,661.0,25.0,1271.0,37.0,1299.0,568.0,17.2,47.2,0.9178
2004-05-30 06:00:00,0.1,781.0,275.0,2.9,645.0,32.0,1295.0,45.0,1320.0,575.0,17.3,47.6,0.9295
2004-05-30 07:00:00,0.2,828.0,275.0,3.6,690.0,48.0,1263.0,61.0,1353.0,658.0,18.6,44.2,0.9385
2004-05-30 08:00:00,0.3,803.0,275.0,2.7,635.0,60.0,1417.0,67.0,1272.0,537.0,20.2,37.8,0.8837
2004-05-30 09:00:00,0.3,811.0,275.0,3.0,653.0,52.0,1411.0,60.0,1269.0,486.0,22.0,31.9,0.8335
2004-05-30 10:00:00,0.4,844.0,275.0,3.7,696.0,58.0,1353.0,64.0,1292.0,507.0,25.5,25.9,0.8339
2004-05-30 11:00:00,0.3,833.0,275.0,3.8,697.0,54.0,1361.0,64.0,1294.0,496.0,27.5,22.8,0.8249
2004-05-30 12:00:00,0.3,832.0,275.0,4.2,719.0,52.0,1318.0,59.0,1299.0,502.0,28.7,20.7,0.8024
2004-05-30 13:00:00,0.1,771.0,275.0,2.6,626.0,34.0,1502.0,41.0,1210.0,430.0,29.1,19.6,0.7771
2004-05-30 14:00:00,0.1,783.0,275.0,2.8,637.0,41.0,1498.0,46.0,1215.0,439.0,29.8,18.4,0.7595
2004-05-30 15:00:00,0.2,815.0,275.0,4.2,723.0,41.0,1378.0,46.0,1256.0,471.0,32.0,15.0,0.7028
2004-05-30 16:00:00,0.6,912.0,275.0,6.2,819.0,65.0,1224.0,77.0,1368.0,589.0,30.3,17.0,0.7232
2004-05-30 17:00:00,0.5,894.0,275.0,5.2,774.0,65.0,1239.0,83.0,1339.0,598.0,31.7,16.2,0.745
2004-05-30 18:00:00,0.9,963.0,275.0,7.7,885.0,84.0,1102.0,90.0,1447.0,695.0,29.2,19.6,0.7817
2004-05-30 19:00:00,1.1,990.0,275.0,8.8,930.0,89.0,1045.0,95.0,1506.0,739.0,27.4,23.8,0.858
2004-05-30 20:00:00,1.3,1025.0,275.0,10.1,980.0,114.0,986.0,113.0,1591.0,891.0,25.0,26.9,0.8408
2004-05-30 21:00:00,1.5,997.0,275.0,9.8,971.0,127.0,993.0,128.0,1573.0,930.0,23.6,30.1,0.8663
2004-05-30 22:00:00,1.2,976.0,275.0,8.4,916.0,117.0,1044.0,117.0,1515.0,880.0,22.3,33.6,0.8913
2004-05-30 23:00:00,0.4,878.0,275.0,5.4,784.0,46.0,1181.0,64.0,1407.0,610.0,21.4,36.9,0.9271
2004-05-31 00:00:00,0.2,836.0,275.0,4.3,728.0,16.0,1213.0,28.0,1353.0,518.0,20.6,39.9,0.9597
2004-05-31 01:00:00,0.3,855.0,275.0,4.8,751.0,27.0,1107.0,46.0,1418.0,664.0,19.7,43.2,0.9812
2004-05-31 02:00:00,0.3,759.0,275.0,2.1,588.0,4.0,1323.0,8.0,1286.0,515.0,19.7,42.4,0.9636
2004-05-31 03:00:00,0.3,738.0,275.0,1.4,539.0,4.0,1421.0,8.0,1257.0,477.0,18.9,45.0,0.9703
2004-05-31 04:00:00,0.3,736.0,275.0,1.3,528.0,19.0,1451.0,32.0,1254.0,477.0,18.7,45.4,0.9694
2004-05-31 05:00:00,0.3,765.0,275.0,2.3,609.0,48.0,1304.0,57.0,1319.0,581.0,16.4,52.4,0.9709
2004-05-31 06:00:00,0.5,909.0,275.0,6.5,834.0,82.0,1031.0,60.0,1527.0,763.0,16.6,52.1,0.9785
2004-05-31 07:00:00,1.6,1108.0,275.0,14.2,1123.0,167.0,804.0,83.0,1801.0,1111.0,17.4,50.9,1.0017
2004-05-31 08:00:00,3.6,1252.0,275.0,22.7,1369.0,248.0,681.0,129.0,2120.0,1390.0,19.3,46.0,1.0185
2004-05-31 09:00:00,2.2,1175.0,275.0,16.3,1188.0,213.0,790.0,137.0,1901.0,1251.0,20.9,43.6,1.0683
2004-05-31 10:00:00,1.6,1111.0,275.0,14.1,1120.0,161.0,839.0,121.0,1790.0,1141.0,25.6,33.3,1.0773
2004-05-31 11:00:00,1.4,1044.0,275.0,12.6,1069.0,144.0,889.0,123.0,1683.0,942.0,28.9,26.0,1.0188
2004-05-31 12:00:00,1.4,1018.0,275.0,13.1,1088.0,127.0,909.0,120.0,1677.0,795.0,30.3,22.8,0.9695
2004-05-31 13:00:00,1.5,1060.0,275.0,14.2,1122.0,116.0,863.0,119.0,1721.0,836.0,30.9,24.4,1.0724
2004-05-31 14:00:00,1.3,1071.0,275.0,13.8,1110.0,124.0,864.0,121.0,1733.0,847.0,30.5,26.2,1.1278
2004-05-31 15:00:00,1.2,1006.0,275.0,12.1,1054.0,115.0,921.0,111.0,1636.0,769.0,30.7,23.4,1.015
2004-05-31 16:00:00,1.8,1104.0,275.0,15.7,1171.0,150.0,827.0,128.0,1803.0,968.0,28.1,29.8,1.1132
2004-05-31 17:00:00,3.0,1196.0,275.0,21.4,1336.0,221.0,739.0,159.0,1971.0,1157.0,26.9,32.2,1.1267
2004-05-31 18:00:00,3.5,1243.0,275.0,25.0,1429.0,227.0,687.0,161.0,2093.0,1367.0,26.0,34.6,1.1485
2004-05-31 19:00:00,2.4,1124.0,275.0,16.6,1199.0,156.0,794.0,116.0,1858.0,1101.0,24.5,37.7,1.1454
2004-05-31 20:00:00,1.1,1020.0,275.0,10.7,1003.0,97.0,904.0,96.0,1716.0,916.0,21.7,46.9,1.2044
2004-05-31 21:00:00,0.8,1035.0,275.0,7.5,878.0,78.0,977.0,69.0,1694.0,825.0,19.3,68.8,1.519
2004-05-31 22:00:00,0.4,986.0,275.0,5.3,781.0,60.0,1063.0,58.0,1633.0,693.0,17.6,81.6,1.6296
2004-05-31 23:00:00,0.6,1017.0,275.0,6.5,834.0,61.0,986.0,59.0,1676.0,734.0,17.8,80.3,1.6212
2004-06-01 00:00:00,0.3,922.0,275.0,4.7,750.0,46.0,1085.0,45.0,1585.0,685.0,18.6,75.7,1.6074
2004-06-01 01:00:00,0.3,830.0,275.0,2.9,644.0,17.0,1235.0,23.0,1487.0,524.0,19.6,68.4,1.5443
2004-06-01 02:00:00,0.3,805.0,275.0,2.0,583.0,18.0,1339.0,26.0,1494.0,527.0,18.0,76.4,1.5608
2004-06-01 03:00:00,0.3,760.0,275.0,1.1,505.0,18.0,1527.0,26.0,1413.0,452.0,17.3,77.2,1.5104
2004-06-01 04:00:00,0.3,783.0,275.0,1.3,529.0,16.0,1437.0,24.0,1435.0,466.0,16.5,82.3,1.5318
2004-06-01 05:00:00,0.1,854.0,275.0,2.4,613.0,39.0,1272.0,41.0,1515.0,565.0,16.8,81.3,1.5452
2004-06-01 06:00:00,0.3,985.0,275.0,6.1,816.0,107.0,987.0,65.0,1677.0,799.0,17.3,78.6,1.5412
2004-06-01 07:00:00,1.4,1225.0,275.0,12.5,1067.0,190.0,760.0,94.0,1922.0,1102.0,16.9,80.9,1.5472
2004-06-01 08:00:00,2.7,1313.0,275.0,19.5,1283.0,236.0,671.0,100.0,2180.0,1299.0,17.1,79.8,1.542
2004-06-01 09:00:00,2.3,1199.0,275.0,15.2,1156.0,227.0,758.0,103.0,1958.0,1272.0,18.5,70.3,1.4826
2004-06-01 10:00:00,1.8,1182.0,275.0,12.0,1051.0,211.0,829.0,89.0,1870.0,1206.0,19.6,66.7,1.5023
2004-06-01 11:00:00,1.6,1173.0,275.0,12.4,1063.0,201.0,814.0,86.0,1905.0,1218.0,20.4,63.1,1.4969
2004-06-01 12:00:00,1.9,1259.0,275.0,15.9,1178.0,191.0,722.0,89.0,2060.0,1367.0,21.6,61.8,1.5775
2004-06-01 13:00:00,2.5,1263.0,275.0,15.7,1171.0,192.0,759.0,88.0,2029.0,1290.0,24.0,49.3,1.4509
2004-06-01 14:00:00,1.6,1156.0,275.0,13.5,1100.0,143.0,800.0,73.0,1884.0,1175.0,25.7,43.8,1.4262
2004-06-01 15:00:00,1.5,1167.0,275.0,12.4,1065.0,148.0,808.0,78.0,1886.0,1139.0,24.6,47.5,1.4487
2004-06-01 16:00:00,2.5,1278.0,275.0,17.1,1213.0,183.0,733.0,95.0,2041.0,1293.0,24.8,47.4,1.4628
2004-06-01 17:00:00,3.6,1342.0,275.0,22.0,1351.0,216.0,657.0,109.0,2201.0,1419.0,23.7,50.5,1.4636
2004-06-01 18:00:00,3.5,1353.0,275.0,19.9,1292.0,184.0,683.0,95.0,2178.0,1326.0,23.0,53.8,1.4968
2004-06-01 19:00:00,4.8,1501.0,275.0,27.9,1501.0,248.0,588.0,101.0,2486.0,1517.0,21.5,65.8,1.6688
2004-06-01 20:00:00,3.7,1355.0,275.0,19.7,1289.0,221.0,678.0,88.0,2158.0,1391.0,21.0,66.9,1.6436
2004-06-01 21:00:00,2.1,1230.0,275.0,15.7,1169.0,159.0,737.0,77.0,2020.0,1275.0,20.6,68.1,1.6329
2004-06-01 22:00:00,1.6,1148.0,275.0,12.0,1048.0,136.0,822.0,75.0,1883.0,1168.0,20.5,66.9,1.5914
2004-06-01 23:00:00,2.2,1171.0,275.0,13.1,1088.0,168.0,822.0,81.0,1889.0,1132.0,20.2,65.2,1.5251
2004-06-02 00:00:00,0.8,1021.0,275.0,9.2,949.0,95.0,927.0,57.0,1764.0,977.0,19.5,68.0,1.5269
2004-06-02 01:00:00,0.8,964.0,275.0,7.5,877.0,70.0,958.0,49.0,1692.0,942.0,19.9,66.4,1.5203
2004-06-02 02:00:00,0.8,887.0,275.0,4.9,758.0,43.0,1094.0,38.0,1622.0,804.0,19.1,69.0,1.5043
2004-06-02 03:00:00,0.8,885.0,275.0,5.2,773.0,43.0,1051.0,38.0,1641.0,805.0,18.5,70.7,1.4962
2004-06-02 04:00:00,0.8,830.0,275.0,3.2,662.0,30.0,1217.0,31.0,1556.0,704.0,18.9,67.8,1.4689
2004-06-02 05:00:00,0.8,792.0,275.0,2.4,611.0,22.0,1280.0,23.0,1529.0,657.0,20.0,63.7,1.4742
2004-06-02 06:00:00,0.8,813.0,275.0,2.8,639.0,25.0,1267.0,22.0,1538.0,655.0,19.8,64.7,1.4769
2004-06-02 07:00:00,0.8,890.0,275.0,3.9,703.0,48.0,1145.0,33.0,1601.0,751.0,19.7,65.3,1.4843
2004-06-02 08:00:00,0.8,984.0,275.0,6.9,854.0,73.0,964.0,43.0,1751.0,885.0,20.8,62.0,1.5002
2004-06-02 09:00:00,0.8,1043.0,275.0,8.5,920.0,95.0,925.0,53.0,1777.0,955.0,22.2,56.6,1.4973
2004-06-02 10:00:00,0.8,1054.0,275.0,8.9,936.0,86.0,915.0,54.0,1791.0,962.0,24.3,49.0,1.4724
2004-06-02 11:00:00,0.8,1063.0,275.0,8.8,930.0,102.0,925.0,62.0,1749.0,957.0,25.0,46.5,1.4492
2004-06-02 12:00:00,0.8,978.0,275.0,7.4,873.0,80.0,1003.0,53.0,1669.0,788.0,28.9,34.8,1.3603
2004-06-02 13:00:00,0.8,887.0,275.0,4.7,748.0,36.0,1141.0,34.0,1560.0,596.0,29.6,33.4,1.3581
2004-06-02 14:00:00,0.8,887.0,275.0,4.8,754.0,32.0,1164.0,30.0,1523.0,560.0,30.9,30.7,1.3493
2004-06-02 15:00:00,0.8,977.0,275.0,6.8,850.0,46.0,1035.0,37.0,1645.0,701.0,31.8,31.0,1.4286
2004-06-02 16:00:00,0.8,1043.0,275.0,8.9,934.0,61.0,929.0,47.0,1707.0,811.0,31.4,31.2,1.4127
2004-06-02 17:00:00,0.8,1010.0,275.0,8.1,902.0,59.0,966.0,44.0,1676.0,724.0,28.9,35.7,1.3985
2004-06-02 18:00:00,0.8,1094.0,275.0,10.5,996.0,76.0,876.0,53.0,1807.0,864.0,27.2,42.5,1.5135
2004-06-02 19:00:00,0.8,1223.0,275.0,14.8,1142.0,145.0,778.0,88.0,1965.0,1084.0,26.2,46.4,1.5573
2004-06-02 20:00:00,0.8,1109.0,275.0,11.8,1042.0,140.0,834.0,95.0,1888.0,998.0,24.5,51.0,1.5454
2004-06-02 21:00:00,0.8,1026.0,275.0,8.7,927.0,102.0,915.0,82.0,1781.0,878.0,22.8,56.1,1.5353
2004-06-02 22:00:00,0.8,1036.0,275.0,8.7,928.0,89.0,914.0,59.0,1787.0,909.0,21.9,60.9,1.5799
2004-06-02 23:00:00,0.8,963.0,275.0,6.9,853.0,62.0,995.0,43.0,1732.0,789.0,21.7,61.0,1.5617
2004-06-03 00:00:00,0.8,996.0,275.0,7.3,868.0,69.0,957.0,51.0,1741.0,857.0,20.8,64.8,1.568
2004-06-03 01:00:00,0.8,999.0,275.0,6.9,853.0,63.0,951.0,49.0,1756.0,885.0,20.3,70.9,1.6699
2004-06-03 02:00:00,0.8,893.0,275.0,4.6,741.0,31.0,1056.0,36.0,1664.0,743.0,18.9,79.0,1.704
2004-06-03 03:00:00,0.8,730.0,275.0,1.3,530.0,31.0,1517.0,36.0,1362.0,445.0,18.1,64.6,1.3276
2004-06-03 04:00:00,0.8,753.0,275.0,1.7,562.0,17.0,1420.0,24.0,1414.0,454.0,18.6,64.5,1.3655
2004-06-03 05:00:00,0.8,825.0,275.0,3.2,663.0,61.0,1203.0,58.0,1504.0,610.0,17.6,67.4,1.346
2004-06-03 06:00:00,0.8,1012.0,275.0,10.1,982.0,184.0,882.0,73.0,1796.0,1024.0,17.6,67.6,1.3479
2004-06-03 07:00:00,0.8,1221.0,275.0,19.9,1293.0,248.0,688.0,74.0,2144.0,1316.0,19.0,61.7,1.3393
2004-06-03 08:00:00,0.8,1215.0,275.0,20.2,1303.0,220.0,694.0,97.0,2180.0,1358.0,20.0,57.4,1.3268
